,filepath,text,duration
40,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00041.wav,"Джарвис, сколько сейчас время в Москве?",4.100001
41,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00042.wav,"Джарвис, Взломай пароль от вайфая",4.100001
42,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00043.wav,"Джарвис, как тебе погода на улице?",3.900001
43,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00044.wav,"Джарвис, составь план питания на неделю",4.400001
44,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00045.wav,"Джарвис, составь план тренировок на неделю",4.500001
45,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00046.wav,"Джарвис, поставь будильник",3.300001
46,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00047.wav,"Джарвис, какие поставлены будильники?",3.700001
47,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00048.wav,"Джарвис, какие стоят будильники?",4.200001
48,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00049.wav,"Джарвис, какая сейчас играет песня?",6.000001
49,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00050.wav,"Джарвис, какая играет песня?",8.000001
50,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00051.wav,"Джарвис, ответь на сообщение Семену",4.300001
51,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00052.wav,"Джарвис, отправь сообщение",3.500001
52,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00053.wav,"Джарвис, отправь сообщение маме",4.000001
53,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00054.wav,"Джарвис, позвони Семену",3.000001
54,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00055.wav,"Джарвис, позвони маме",3.600001
55,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00056.wav,"Джарвис, скачай фильм",3.200001
56,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00057.wav,"Джарвис, скачай видео",2.900001
57,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00058.wav,"Джарвис, включи режим не беспокоить",3.600001
58,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00059.wav,"Джарвис, расскажи о себе",3.400001
59,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00060.wav,"Джарвис, что ты умеешь?",3.100001
60,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00061.wav,"Джарвис, я на улице",3.100001
61,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00062.wav,"Джарвис, я пошел на улицу",3.700001
62,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00063.wav,"Джарвис, я дома",2.800001
63,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00064.wav,"Джарвис, я на тренировке",3.200001
64,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00065.wav,"Джарвис, я пошел на тренировку",3.800001
65,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00066.wav,"Джарвис, я в машине",3.300001
66,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00067.wav,"Джарвис, я пошел в машину",3.800001
67,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00068.wav,"Джарвис, я в магазине",3.400001
68,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00069.wav,"Джарвис, я пошел в магазин",3.300001
69,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00070.wav,"Джарвис, я в наушниках",3.000001
70,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00071.wav,"Джарвис, я сплю",3.400001
71,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00072.wav,"Джарвис, я пошел спать",2.800001
72,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00073.wav,"Джарвис, я проснулся",3.500001
73,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00074.wav,"Джарвис, как у тебя дела?",3.200001
74,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00075.wav,"Джарвис, ты со мной?",2.900001
75,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00076.wav,"Джарвис, я не знаю",3.100001
76,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00077.wav,"Джарвис, что делать если у меня болит?",3.900001
77,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00078.wav,"Джарвис, я сейчас включу колонку",3.800001
78,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00079.wav,"Джарвис, это моя собака лает",3.400001
79,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00080.wav,"Джарвис, расскажи что-нибудь интересное",4.000001
80,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00081.wav,"Джарвис, напиши код",2.7
81,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00082.wav,"Джарвис, Даше позвони",3.0
82,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00083.wav,"Джарвис, запиши видео",2.8
83,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00084.wav,"Джарвис, закажи пиццу",3.2
84,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00085.wav,"Джарвис, Артему позвони",3.4
85,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00086.wav,"Джарвис, сделай конспект",4.0
86,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00087.wav,"Джарвис, давай поговорим",3.2
87,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00088.wav,"Джарвис, иди на обучение ",3.2
88,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00089.wav,"Джарвис, позвони Кисточке",3.1
89,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00090.wav,"Джарвис, поговори со мной",3.0
90,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00091.wav,"Джарвис, объясни подробнее",3.2
91,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00092.wav,"Джарвис, где купить машину?",3.7
92,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00093.wav,"Джарвис, я с тобой согласен",3.9
93,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00094.wav,"Джарвис, что я сейчас делаю?",3.5
94,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00095.wav,"Джарвис, какая играет песня?",3.0
95,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00096.wav,"Джарвис, как назвать собаку?",3.3
96,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00097.wav,"Джарвис, вставай на обучение",4.4
97,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00098.wav,"Джарвис, напиши небольшой код",4.1
98,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00099.wav,"Джарвис, что такое TensorFlow?",3.9
99,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_000100.wav,"Джарвис, что такое психология?",4.2
100,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00101.wav,"Джарвис, как тебе моя стрижка?",4.5
101,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00102.wav,"Джарвис, почему ты так думаешь?",3.2
102,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00103.wav,"Джарвис, давай просто поговорим",4.6
103,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00104.wav,"Джарвис, что такое криптовалюта?",4.0
104,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00105.wav,"Джарвис, почему ты так считаешь?",4.1
105,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00106.wav,"Джарвис, что такое капитализация?",4.6
106,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00107.wav,"Джарвис, напиши код для программы ",4.7
107,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00108.wav,"Джарвис, запусти песню Pharaoh Amg",4.9
108,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00109.wav,"Джарвис, прочитай сообщение от Мамы",4.1
109,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00110.wav,"Джарвис, запусти песню Бизнес Оклок",5.5
110,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00111.wav,"Джарвис, найди где купить велосипед",4.1
111,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00112.wav,"Джарвис, что будет через двести лет?",4.5
112,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00113.wav,"Джарвис, какая наука изучает космос?",4.5
113,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00114.wav,"Джарвис, поставь песню Момент Yadday",5.0
114,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00115.wav,"Джарвис, какова капитализация SpaceX?",4.7
115,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00116.wav,"Джарвис, включи песню Tory Lanez BDay",4.6
116,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00117.wav,"Джарвис, включи песню Macan Hollywood",4.3
117,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00118.wav,"Джарвис, прочитай сообщение от Артема",4.4
118,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00119.wav,"Джарвис, запиши видеосообщение Артуру ",4.7
119,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00120.wav,"Джарвис, включи песню Бардак Seventeen",3.6
120,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00121.wav,"Джарвис, включи песню Папа PussyKiller",3.7
121,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00122.wav,"Джарвис, подробно расскажи про PyTorch",3.7
122,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00123.wav,"Джарвис, закажи роллы на три часа ночи",3.9
123,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00124.wav,"Джарвис, какие у тебя основные функции?",3.6
124,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00125.wav,"Джарвис, открой группу вкладок в Google",4.1
125,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00126.wav,"Джарвис, включи песню Jersey Luv Kizaru",5.4
126,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00127.wav,"Джарвис, закажи суши, когда я буду дома",3.9
127,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00128.wav,"Джарвис, прочитай сообщение от Вероники",3.8
128,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00129.wav,"Джарвис, найди информацию про нейросети",3.8
129,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00130.wav,"Джарвис, запиши голосовое сообщение Папе",3.9
130,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00131.wav,"Джарвис, что такое матрица в математике?",3.2
131,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00132.wav,"Джарвис, сколько зарабатывает Илон Маск?",3.6
132,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00133.wav,"Джарвис, как тебе порода собаки Доберман?",3.6
133,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00134.wav,"Джарвис, что едят на завтрак в Австралии?",3.7
134,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00135.wav,"Джарвис, найди на компьютере папку jarvis",4.8
135,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00136.wav,"Джарвис, запиши в телеграмме кружок Анжеле",4.8
136,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00137.wav,"Джарвис, запусти песню Красти Brick Bazuka",5.0
137,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00138.wav,"Джарвис, закажи пиццу на пять часов вечера",4.5
138,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00139.wav,"Джарвис, включи песню Saluki Mansion Musik",4.4
139,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00140.wav,"Джарвис, скажи где мне сейчас купить воды?",3.7
140,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00141.wav,"Джарвис, найди информацию о Дональде Трампе",4.5
141,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00142.wav,"Джарвис, по выше сказанному сделай конспект",4.4
142,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00143.wav,"Джарвис, включи песню С улицы на улицу Экси",5.3
143,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00144.wav,"Джарвис, запиши кружок телеграмм в избранное",4.7
144,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00145.wav,"Джарвис, в гугле найди, кто такой Стив Джобс",5.2
145,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00146.wav,"Джарвис, включи песню Whole Lotta Swag Workal",5.0
146,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00147.wav,"Джарвис, поставь песню White Gallows Парашюты",4.8
147,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00148.wav,"Джарвис, Building responsible AI for everyone",5.3
148,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00149.wav,"Джарвис, какую машину мне лучше будет купить?",3.9
149,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00150.wav,"Джарвис, найди информацию про Дональда Трампа",4.6
150,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00151.wav,"Джарвис, чем отличается TensorFlow от PyTorch?",4.5
151,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00152.wav,"Джарвис, поставь песню Два типа людей Макс Корж",5.5
152,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00153.wav,"Джарвис, поставь песню Jonathon Deering Avarice",5.5
153,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00154.wav,"Джарвис, включи песню Legit Check Friendly Thug",4.5
154,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00155.wav,"Джарвис, в каком жанре песня 2hug В наших руках",5.5
155,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00156.wav,"Джарвис, яркость клавиш на шестьдесят процентов",3.7
156,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00157.wav,"Джарвис, через сколько дней придет мой MacBook?",3.4
157,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00158.wav,"Джарвис, какой компанией доставляют мой телефон?",4.5
158,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00159.wav,"Джарвис, сделай яркость экрана на сорок процентов",3.8
159,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00160.wav,"Джарвис, включи песню Mansion Musik Big Baby Tape",4.0
160,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00161.wav,"Джарвис, найди информацию по столам-трансформерам",4.8
161,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00162.wav,"Джарвис, кто пятикратный чемпион мира по теннису?",4.4
162,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00163.wav,"Джарвис, составь конспект из всего выше сказанного",5.0
163,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00164.wav,"Джарвис, отправь сообщение Семену Чем занимаешься?",5.4
164,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00165.wav,"Джарвис, переведи текст на английский я люблю маму",6.2
165,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00166.wav,"Джарвис, закажи пиццу на адрес Калинина, семнадцать",5.5
166,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00167.wav,"Джарвис, найди на компьютере файл с именем AppStore",5.8
167,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00168.wav,"Джарвис, посоветуй хороший ресторан в Екатеринбурге",4.8
168,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00169.wav,"Джарвис, включи песню Баста, Whole Lotta Swag Workal",5.8
169,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00170.wav,"Джарвис, покажи примеры дизайна комнаты в стиле евро",4.9
170,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00171.wav,"Джарвис, запусти песню Brick Bazuka, Obladaet Красти",6.6
171,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00172.wav,"Джарвис, как правильно оформить машину после покупки?",4.3
172,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00173.wav,"Джарвис, поставь песню We Will Rock You Bishop Briggs",5.9
173,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00174.wav,"Джарвис, отправь сообщение Кисточке Привет, как дела?",5.3
174,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00175.wav,"Джарвис, translate the text into English я люблю папу",5.5
175,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00176.wav,"Джарвис, запланируй свое обучение на пять часов вечера",5.0
176,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00177.wav,"Джарвис, сделай конспект по последним десяти сообщениям",4.5
177,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00178.wav,"Джарвис, какая цена у IPhone, который я недавно заказал?",4.5
178,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00179.wav,"Джарвис, каковы темпы развития искусственного интелекта?",4.5
179,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00180.wav,"Джарвис, расскажи об устройстве нейросетей трансформеров",5.3
180,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00181.wav,"Джарвис, запиши видеосообщение Семену и отправь ему в ВК",5.6
181,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00182.wav,"Джарвис, подробно объясни, как устроена база данных Redis",5.9
182,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00183.wav,"Джарвис, по последним двадцати сообщениям составь конспект",5.4
183,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00184.wav,"Джарвис, расскажи простыми языком основы высшей математики",5.6
184,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00185.wav,"Джарвис, отправь сообщение Маме Через сколько ты будешь дома?",4.6
185,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00186.wav,"Джарвис, насколько быстро развивается искусственный интелект?",4.9
186,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00187.wav,"Джарвис, расскажи простыми словами, как устроены нейронные сети",4.5
187,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00188.wav,"Джарвис, составь конспект на основе последних тридцати сообщений",4.2
188,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00189.wav,"Джарвис, объясни кратко, как трудоустроиться программистом в Amazon",5.1
189,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00190.wav,"Джарвис, дай определение словам Rest API в контексте программирования",6.5
190,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00191.wav,"Джарвис, голосовое сообщение запиши для Даши и отправь ей в телеграмм",6.5
191,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00192.wav,"Джарвис, как ты думаешь, нейросети окажут сильное влияние на общество?",6.4
192,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00193.wav,"Джарвис, запиши голосовое сообщение Сергею Лебедеву и отправь его в ВК",6.6
193,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00194.wav,"Джарвис, запиши видео для Андрея Владимировича и отправь ему в WhatsApp",5.7
194,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00195.wav,"Джарвис, открой группу вкладок в Google Chrome и зачитай первую вкладку",5.4
195,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00196.wav,"Джарвис, объясни подробно, как происходит умножение векторов в математике",5.2
196,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00197.wav,"Джарвис, Colab is a hosted Jupyter Notebook service that requires no setup",7.5
197,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00198.wav,"Джарвис, расскажи об основных функциях инструмента для работы с версиями Git",6.2
198,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00199.wav,"Джарвис, сколько мощности нужно чтобы обеспечить электроэнергией большой город?",5.6
199,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00200.wav,"Джарвис, расскажи подробно, как работает Docker и какие у него основные функции",6.3
200,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00201.wav,"Джарвис, to use and provides free access to computing resources, including GPUs",8.5
201,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00202.wav,"Джарвис, чем отличается первенство России по лыжным гонкам от чемпионата России?",5.6
202,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00203.wav,"Джарвис, English is a West Germanic language in the Indo-European language family",6.6
203,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00204.wav,"Джарвис, подключись по вайфаю к сети Mts router ноль восемь шесть восемь девять восемь",8.2
204,jstt_dataset/main/from_phone_home/from_phone_home_0/main_from_phone_home_00205.wav,"Джарвис, из какой песни слова есть два типа людей, смотри не разорвись между ними юнец?",8.4
